"","index","month","day","hour","Orders","temperature_2m...C.","precipitation..mm.","rain..mm.","cloudcover....","cloudcover_low....","cloudcover_mid....","cloudcover_high....","windspeed_10m..km.h.","winddirection_10m....","Friday","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","hr_0","hr_1","hr_2","hr_3","hr_4","hr_5","hr_6","hr_7","hr_8","hr_9","hr_10","hr_11","hr_12","hr_13","hr_14","hr_15","hr_16","hr_17","hr_18","hr_19","hr_20","hr_21","hr_22","hr_23"
"140",140,1,6,19,258,3.6,0,0,0,0,0,0,8.2,229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"141",141,1,6,20,273,4.1,0,0,0,0,0,0,8.7,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"142",142,1,6,21,224,4.7,0,0,0,0,0,0,8.2,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"143",143,1,6,22,239,3.2,0,0,0,0,0,0,7.1,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"144",144,1,6,23,138,1.8,0,0,0,0,0,0,7.9,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"145",145,1,7,0,86,1.3,0,0,0,0,0,0,8.9,220,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",146,1,7,1,54,0.5,0,0,0,0,0,0,10.2,222,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",147,1,7,2,33,-0.3,0,0,0,0,0,0,10.2,228,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",148,1,7,3,32,-1.1,0,0,0,0,0,0,9,241,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",149,1,7,4,9,-1.3,0,0,0,0,0,0,8.5,258,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",150,1,7,5,32,-2,0,0,0,0,0,0,7.2,267,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",151,1,7,6,102,-2,0,0,0,0,0,0,5.5,259,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",152,1,7,7,196,-2.1,0,0,0,0,0,0,4.7,247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",153,1,7,8,257,-2.1,0,0,0,0,0,0,5,240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",154,1,7,9,214,-2.1,0,0,2,2,0,0,4.8,243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",155,1,7,10,208,-3.4,0,0,9,10,0,0,4.3,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",156,1,7,11,192,-3.5,0,0,27,24,0,17,5.1,309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"157",157,1,7,12,221,-3.3,0,0,39,27,0,49,3.1,291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"158",158,1,7,13,203,-3.3,0,0,62,42,0,79,2.5,262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"159",159,1,7,14,210,-1.8,0,0,68,46,0,87,0.8,243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"160",160,1,7,15,247,1,0,0,62,40,0,87,1.8,191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"161",161,1,7,16,207,2.7,0,0,69,51,0,78,2.3,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"162",162,1,7,17,258,4.1,0,0,67,52,0,68,2.1,211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"163",163,1,7,18,299,4.6,0,0,76,59,0,76,2.1,239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"164",164,1,7,19,330,5.4,0,0,83,69,0,70,1.5,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"165",165,1,7,20,245,5.6,0,0,87,80,0,50,1.1,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"166",166,1,7,21,262,6.4,0,0,78,84,0,7,1.8,143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"167",167,1,7,22,260,5.1,0,0,83,92,0,0,1.6,207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"168",168,1,7,23,201,4,0,0,85,94,0,0,2.6,286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"169",169,1,8,0,112,3,0,0,81,90,0,0,4.3,312,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",170,1,8,1,78,2.6,0,0,79,88,0,0,4,350,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",171,1,8,2,54,1.8,0,0,68,76,0,0,3.7,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",172,1,8,3,29,1.2,0,0,57,63,0,0,4.5,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",173,1,8,4,29,0.9,0,0,38,42,0,0,6,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",174,1,8,5,36,0.7,0,0,38,42,0,0,8,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",175,1,8,6,96,0.9,0,0,32,36,0,0,9,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",176,1,8,7,247,0.8,0,0,25,28,0,0,10,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",177,1,8,8,262,0.8,0,0,29,32,0,0,9,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",178,1,8,9,244,1.1,0,0,17,19,0,0,9.2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",179,1,8,10,221,-0.4,0,0,19,21,0,0,10.5,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",180,1,8,11,229,-0.5,0,0,12,13,0,0,10.8,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"181",181,1,8,12,222,-1,0,0,9,10,0,0,10.4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"182",182,1,8,13,211,-0.9,0,0,12,13,0,0,11.4,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"183",183,1,8,14,248,0.5,0,0,7,8,0,0,9.8,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"184",184,1,8,15,265,2.7,0,0,30,14,0,57,11.8,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"185",185,1,8,16,201,3.7,0,0,26,21,0,22,12.4,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"186",186,1,8,17,241,4.7,0,0,93,70,0,99,10,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"187",187,1,8,18,293,5.4,0,0,100,79,0,100,12.1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"188",188,1,8,19,294,5.8,0,0,100,96,0,99,12.7,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"189",189,1,8,20,272,5.9,0,0,100,95,0,100,9.2,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"190",190,1,8,21,234,6,0,0,100,82,0,100,8.6,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"191",191,1,8,22,258,5.7,0,0,88,64,0,100,6,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"192",192,1,8,23,246,5.4,0,0,81,57,0,100,7.3,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"193",193,1,9,0,242,5.4,0,0,86,62,0,100,6.8,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",194,1,9,1,174,5.2,0,0,94,71,0,100,8.1,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",195,1,9,2,176,5.1,0,0,100,87,11,100,10.2,32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",196,1,9,3,120,4.9,0,0,100,98,63,99,12,46,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",197,1,9,4,61,4.9,0,0,100,86,90,73,13.3,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",198,1,9,5,30,4.9,0,0,100,61,70,9,13.4,59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",199,1,9,6,47,4.9,0,0,50,16,47,25,12.7,55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",200,1,9,7,71,4.8,0.1,0.1,25,15,16,5,12.6,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",201,1,9,8,106,4.2,0,0,64,38,48,2,12.5,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",202,1,9,9,182,4.4,0,0,100,73,80,0,12.5,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203",203,1,9,10,200,3.5,0,0,100,93,91,0,12,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",204,1,9,11,236,3.5,0,0,100,98,87,16,11.2,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"205",205,1,9,12,301,3.9,0,0,100,98,80,73,10,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"206",206,1,9,13,262,4.1,0,0,100,94,71,95,10.6,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"207",207,1,9,14,241,4.8,0,0,100,98,80,50,9.4,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"208",208,1,9,15,268,6.2,0,0,100,100,95,4,9.9,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"209",209,1,9,16,256,6.6,0,0,100,99,95,66,10.5,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"210",210,1,9,17,286,7.1,0,0,89,41,77,18,9.9,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"211",211,1,9,18,276,6.9,0,0,100,100,76,6,10.9,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"212",212,1,9,19,320,7.2,0,0,100,100,92,0,9,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"213",213,1,9,20,258,7.3,0,0,100,100,84,0,9.4,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"214",214,1,9,21,252,7.5,0,0,100,99,75,29,10.5,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"215",215,1,9,22,291,7.2,0,0,100,97,86,93,6.9,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"216",216,1,9,23,278,7,0,0,100,78,83,99,8.7,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"217",217,1,10,0,314,7,0,0,100,67,65,97,10.2,72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",218,1,10,1,268,7.2,0,0,100,67,61,98,10.2,72,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",219,1,10,2,210,7.2,0,0,100,73,46,95,12.5,72,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",220,1,10,3,130,7.6,0,0,100,79,30,98,13.6,73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",221,1,10,4,95,7.7,0,0,100,100,15,95,15,73,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",222,1,10,5,31,7.9,0,0,100,99,26,98,16.5,79,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",223,1,10,6,31,8.1,0,0,100,97,18,98,19.6,83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",224,1,10,7,57,8.2,0,0,100,100,55,99,21,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",225,1,10,8,106,8.4,0.3,0.3,100,92,99,100,22.4,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",226,1,10,9,154,9,1.1,1.1,100,100,100,100,23.1,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",227,1,10,10,206,9.6,3.2,3.2,100,100,100,100,24.9,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",228,1,10,11,209,10.3,4.3,4.3,100,100,99,100,28.8,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"229",229,1,10,12,192,11.1,4.1,4.1,100,100,99,100,28.5,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"230",230,1,10,13,228,11.5,5.5,5.5,100,100,100,74,24.6,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"231",231,1,10,14,197,12.4,7.9,7.9,100,100,70,7,19.5,142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"232",232,1,10,15,228,13.6,2.8,2.8,100,93,60,0,18.7,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"233",233,1,10,16,219,15,0.4,0.4,100,100,45,60,20,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"234",234,1,10,17,207,15,0,0,100,100,100,31,18,177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"235",235,1,10,18,232,15.5,0,0,100,100,52,7,19.5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"236",236,1,10,19,196,15.6,0.4,0.4,94,93,17,0,17,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"237",237,1,10,20,170,15.8,0,0,62,57,18,0,17.3,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"238",238,1,10,21,139,14.3,0.9,0.9,65,44,43,0,19.4,220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"239",239,1,10,22,128,12.5,0.3,0.3,43,10,55,4,15.3,236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"240",240,1,10,23,81,11.5,0,0,26,13,24,0,12.5,231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"241",241,1,11,0,61,11.1,0,0,11,8,6,0,19,245,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",242,1,11,1,28,10.4,0,0,5,6,0,0,23.7,260,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",243,1,11,2,32,8.8,0,0,5,5,0,0,24.5,266,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",244,1,11,3,21,6.6,0,0,5,5,0,0,25.2,268,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",245,1,11,4,11,5.9,0,0,1,1,0,0,24.1,270,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",246,1,11,5,24,5.1,0,0,4,4,0,0,22.3,270,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",247,1,11,6,111,4.4,0,0,57,63,0,0,21.6,267,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",248,1,11,7,217,4.1,0,0,59,65,0,0,21.6,268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",249,1,11,8,259,3.1,0,0,40,44,0,0,22.7,270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",250,1,11,9,244,2,0,0,0,0,0,0,22.3,270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",251,1,11,10,187,0.3,0,0,0,0,0,0,17.6,269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",252,1,11,11,179,-0.1,0,0,0,0,0,0,16.6,265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"253",253,1,11,12,201,0,0,0,0,0,0,0,17.5,261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"254",254,1,11,13,169,-0.2,0,0,0,0,0,0,17.9,260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"255",255,1,11,14,212,-0.2,0,0,0,0,0,0,20.4,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"256",256,1,11,15,230,0.3,0,0,9,10,0,0,21.7,265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"257",257,1,11,16,202,0.4,0,0,18,20,0,0,22.7,268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"258",258,1,11,17,275,0.9,0,0,40,44,0,0,24.1,269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"259",259,1,11,18,306,0.9,0,0,1,1,0,0,23.4,268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"260",260,1,11,19,304,1.2,0,0,0,0,0,0,23,271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"261",261,1,11,20,264,1.3,0,0,0,0,0,0,22,272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"262",262,1,11,21,226,1.2,0,0,0,0,0,0,19.8,270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"263",263,1,11,22,184,-0.2,0,0,0,0,0,0,14.4,273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"264",264,1,11,23,106,-0.8,0,0,0,0,0,0,14.5,264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"265",265,1,12,0,114,-1.3,0,0,0,0,0,0,13.4,265,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",266,1,12,1,34,-1.7,0,0,0,0,0,0,13,268,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",267,1,12,2,25,-2,0,0,0,0,0,0,11.9,267,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",268,1,12,3,10,-2.9,0,0,0,0,0,0,10.5,266,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",269,1,12,4,14,-3.1,0,0,0,0,0,0,7.9,270,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",270,1,12,5,37,-3.6,0,0,0,0,0,0,5.8,274,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",271,1,12,6,115,-3.9,0,0,2,0,0,6,5,249,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",272,1,12,7,195,-3.9,0,0,2,0,1,4,7.4,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",273,1,12,8,279,-4,0,0,4,0,6,0,8.2,209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",274,1,12,9,251,-3.5,0,0,4,0,6,0,8.4,205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",275,1,12,10,258,-3.8,0,0,0,0,0,0,3.6,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",276,1,12,11,212,-3.5,0,0,15,0,15,20,5.4,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"277",277,1,12,12,207,-3.3,0,0,27,0,24,43,8.1,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"278",278,1,12,13,213,-3.6,0,0,42,0,59,22,9.8,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"279",279,1,12,14,209,-1.9,0,0,44,2,67,6,11.2,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"280",280,1,12,15,188,0.6,0,0,56,3,88,0,14.7,155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
